id,Address,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
60613,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/05,36.416667,46,16,43
60614,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/10/05,36.416667,46,16,43
60615,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/05,34.833333,38,12,36
60616,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/05,34.833333,38,12,36
60617,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/05,34.833333,38,12,36
60618,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/11/05,34.833333,38,12,36
60619,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/05,27.75,34,17,32
60620,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/05,27.75,34,17,32
60621,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/05,27.75,34,17,32
60622,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/12/05,27.75,34,17,32
60623,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/05,25.05,37,19,35
60624,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/05,25.05,37,19,35
60625,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/05,25.05,37,19,35
60626,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/13/05,25.05,37,19,35
60627,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/05,29.291667,39,16,37
60628,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/05,29.291667,39,16,37
60629,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/05,29.291667,39,16,37
60630,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/14/05,29.291667,39,16,37
60631,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/05,33.875,39,7,37
60632,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/05,33.875,39,7,37
60633,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/05,33.875,39,7,37
60634,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/15/05,33.875,39,7,37
60635,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/05,24.166667,42,8,40
60636,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/05,24.166667,42,8,40
60637,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/05,24.166667,42,8,40
60638,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/16/05,24.166667,42,8,40
60639,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/05,27.625,35,20,33
60640,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/05,27.625,35,20,33
60641,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/05,27.625,35,20,33
60642,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/17/05,27.625,35,20,33
60643,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/05,29.708333,37,18,35
60644,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/05,29.708333,37,18,35
60645,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/05,29.708333,37,18,35
60646,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/18/05,29.708333,37,18,35
60647,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/05,27.619048,34,8,32
60648,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/05,27.619048,34,8,32
60649,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/05,27.619048,34,8,32
60650,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/19/05,27.619048,34,8,32
60651,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/05,30.458333,40,16,38
60652,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/05,30.458333,40,16,38
60653,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/05,30.458333,40,16,38
60654,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/20/05,30.458333,40,16,38
60655,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/05,28.291667,34,16,32
60656,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/05,28.291667,34,16,32
60657,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/05,28.291667,34,16,32
60658,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/05,28.291667,34,16,32
60659,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/05,32.125,39,19,37
60660,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/05,32.125,39,19,37
60661,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/05,32.125,39,19,37
60662,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/05,32.125,39,19,37
60663,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/05,42.541667,58,18,55
60664,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/05,42.541667,58,18,55
60665,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/05,42.541667,58,18,55
60666,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/05,42.541667,58,18,55
60667,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/05,42.291667,53,21,50
60668,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/05,42.291667,53,21,50
60669,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/05,42.291667,53,21,50
60670,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/05,42.291667,53,21,50
60671,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/05,33.625,48,0,45
60672,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/05,33.625,48,0,45
60673,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/05,33.625,48,0,45
60674,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/05,33.625,48,0,45
60675,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/05,25.208333,45,0,42
60676,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/05,25.208333,45,0,42
60677,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/05,25.208333,45,0,42
60678,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/05,25.208333,45,0,42
60679,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/05,17.958333,29,19,27
60680,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/05,17.958333,29,19,27
60681,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/05,17.958333,29,19,27
60682,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/05,17.958333,29,19,27
60683,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/05,31.666667,45,9,42
60684,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/05,31.666667,45,9,42
60685,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/05,31.666667,45,9,42
60686,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/05,31.666667,45,9,42
60687,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/05,33.916667,44,15,42
60688,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/05,33.916667,44,15,42
60689,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/05,33.916667,44,15,42
60690,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/05,33.916667,44,15,42
60691,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/05,17.958333,28,22,26
60692,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/05,17.958333,28,22,26
60693,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/05,17.958333,28,22,26
60694,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/05,17.958333,28,22,26
60695,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/05,22.25,28,18,26
60696,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/05,22.25,28,18,26
60697,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/05,22.25,28,18,26
60698,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/05,22.25,28,18,26
60675,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/06,21.625,27,13,25
60676,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/06,21.625,27,13,25
60677,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/06,21.625,27,13,25
60678,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/06,21.625,27,13,25
60679,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/06,20.291667,31,9,29
60680,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/06,20.291667,31,9,29
60681,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/06,20.291667,31,9,29
60682,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/06,20.291667,31,9,29
60683,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/06,21,31,16,29
60684,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/06,21,31,16,29
60685,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/06,21,31,16,29
60686,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/06,21,31,16,29
60687,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/06,26.25,39,21,37
60688,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/06,26.25,39,21,37
60689,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/06,26.25,39,21,37
60690,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/06,26.25,39,21,37
60691,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/06,25.958333,35,0,33
60692,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/06,25.958333,35,0,33
60693,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/06,25.958333,35,0,33
60694,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/06,25.958333,35,0,33
60695,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/06,19.875,25,16,24
60696,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/06,19.875,25,16,24
60697,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/06,19.875,25,16,24
60698,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/06,19.875,25,16,24
60699,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/06,23.625,38,20,36
60700,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/06,23.625,38,20,36
60701,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/06,23.625,38,20,36
60702,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/06,23.625,38,20,36
60703,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/06,26.791667,34,0,32
60704,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/06,26.791667,34,0,32
60705,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/06,26.791667,34,0,32
60706,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/06,26.791667,34,0,32
60707,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/06,33.791667,44,13,42
60708,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/06,33.791667,44,13,42
60709,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/06,33.791667,44,13,42
60710,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/06,33.791667,44,13,42
60711,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/06,24.65,38,19,36
60712,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/06,24.65,38,19,36
60713,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/06,24.65,38,19,36
60714,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/06,24.65,38,19,36
60715,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/06,37.791667,46,10,43
60716,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/06,37.791667,46,10,43
60717,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/06,37.791667,46,10,43
60718,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/06,37.791667,46,10,43
60719,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/06,32.291667,47,19,44
60720,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/06,32.291667,47,19,44
60721,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/06,32.291667,47,19,44
60722,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/06,32.291667,47,19,44
60723,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/06,34.708333,43,3,41
60724,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/06,34.708333,43,3,41
60725,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/06,34.708333,43,3,41
60726,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/06,34.708333,43,3,41
60727,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/06,23.666667,39,14,37
60728,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/06,23.666667,39,14,37
60729,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/06,23.666667,39,14,37
60730,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/06,23.666667,39,14,37
60731,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/06,14.208333,20,17,19
60732,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/06,14.208333,20,17,19
60733,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/06,14.208333,20,17,19
60734,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/06,14.208333,20,17,19
60735,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/06,27.458333,42,17,40
60736,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/06,27.458333,42,17,40
60737,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/06,27.458333,42,17,40
60738,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/06,27.458333,42,17,40
60739,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/06,33.318182,42,16,40
60740,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/06,33.318182,42,16,40
60741,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/06,33.318182,42,16,40
60742,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/06,33.318182,42,16,40
60743,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/06,18.458333,37,10,35
60744,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/06,18.458333,37,10,35
60745,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/06,18.458333,37,10,35
60746,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/06,18.458333,37,10,35
60747,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/06,30.375,45,19,42
60748,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/06,30.375,45,19,42
60749,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/06,30.375,45,19,42
60750,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/06,30.375,45,19,42
60751,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/06,40.375,50,18,47
60752,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/06,40.375,50,18,47
60753,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/06,40.375,50,18,47
60754,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/06,40.375,50,18,47
60755,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/06,30.291667,42,7,40
60756,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/06,30.291667,42,7,40
60757,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/06,30.291667,42,7,40
60758,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/06,30.291667,42,7,40
60759,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/06,21.791667,38,20,36
60760,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/06,21.791667,38,20,36
60761,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/06,21.791667,38,20,36
60762,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/06,21.791667,38,20,36
60763,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/06,30.818182,39,8,37
60764,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/06,30.818182,39,8,37
60765,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/06,30.818182,39,8,37
60766,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/06,30.818182,39,8,37
60767,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/06,32.708333,43,17,41
60768,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/06,32.708333,43,17,41
60769,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/06,32.708333,43,17,41
60770,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/06,32.708333,43,17,41
60771,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/06,25.375,36,1,34
60772,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/06,25.375,36,1,34
60773,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/06,25.375,36,1,34
60774,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/06,25.375,36,1,34
60775,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/06,17.791667,24,19,23
60776,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/06,17.791667,24,19,23
60777,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/06,17.791667,24,19,23
60778,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/06,17.791667,24,19,23
60779,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/06,30.291667,46,18,43
60780,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/06,30.291667,46,18,43
60781,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/06,30.291667,46,18,43
60782,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/06,30.291667,46,18,43
60783,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/06,37.791667,44,21,42
60784,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/06,37.791667,44,21,42
60785,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/06,37.791667,44,21,42
60786,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/06,37.791667,44,21,42
60787,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/06,39.208333,48,7,45
60788,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/06,39.208333,48,7,45
60789,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/06,39.208333,48,7,45
60790,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/06,39.208333,48,7,45
60791,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/06,26.956522,36,0,34
60792,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/06,26.956522,36,0,34
60793,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/06,26.956522,36,0,34
60794,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/06,26.956522,36,0,34
