Address,State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/00,31.391304,42,22,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/00,31.391304,42,22,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/00,31.391304,42,22,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/21/00,31.391304,42,22,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/00,33.478261,41,12,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/00,33.478261,41,12,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/00,33.478261,41,12,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/22/00,33.478261,41,12,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/00,26.958333,35,19,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/00,26.958333,35,19,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/00,26.958333,35,19,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/23/00,26.958333,35,19,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/00,35.916667,41,8,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/00,35.916667,41,8,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/00,35.916667,41,8,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/24/00,35.916667,41,8,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/00,21,25,0,24
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/00,21,25,0,24
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/00,21,25,0,24
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/25/00,21,25,0,24
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/00,29.625,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/00,29.625,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/00,29.625,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/26/00,29.625,41,7,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/00,35.208333,43,8,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/00,35.208333,43,8,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/00,35.208333,43,8,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/27/00,35.208333,43,8,41
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/00,26.863636,32,7,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/00,26.863636,32,7,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/00,26.863636,32,7,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/28/00,26.863636,32,7,30
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/00,30.541667,38,16,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/00,30.541667,38,16,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/00,30.541667,38,16,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/29/00,30.541667,38,16,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/00,30.75,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/00,30.75,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/00,30.75,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/30/00,30.75,37,0,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/00,25.75,37,21,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/00,25.75,37,21,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/00,25.75,37,21,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,12/31/00,25.75,37,21,35
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/01,28.833333,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/01,28.833333,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/01,28.833333,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/1/01,28.833333,41,18,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/01,33.375,42,6,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/01,33.375,42,6,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/01,33.375,42,6,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/2/01,33.375,42,6,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/01,42.727273,51,7,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/01,42.727273,51,7,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/01,42.727273,51,7,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/3/01,42.727273,51,7,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/01,38.25,45,2,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/01,38.25,45,2,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/01,38.25,45,2,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/4/01,38.25,45,2,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/01,40.041667,63,8,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/01,40.041667,63,8,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/01,40.041667,63,8,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/5/01,40.041667,63,8,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/01,30.25,38,9,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/01,30.25,38,9,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/01,30.25,38,9,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/6/01,30.25,38,9,36
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/01,41.75,54,22,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/01,41.75,54,22,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/01,41.75,54,22,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/7/01,41.75,54,22,51
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/01,43.291667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/01,43.291667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/01,43.291667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/8/01,43.291667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/01,28.041667,36,20,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/01,28.041667,36,20,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/01,28.041667,36,20,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/9/01,28.041667,36,20,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/01,30.125,41,23,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/01,30.125,41,23,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/01,30.125,41,23,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/10/01,30.125,41,23,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/01,39.857143,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/01,39.857143,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/01,39.857143,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/11/01,39.857143,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/01,37.083333,49,21,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/01,37.083333,49,21,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/01,37.083333,49,21,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/12/01,37.083333,49,21,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/01,49.416667,59,14,56
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/01,49.416667,59,14,56
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/01,49.416667,59,14,56
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/13/01,49.416667,59,14,56
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/01,54.25,61,13,58
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/01,54.25,61,13,58
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/01,54.25,61,13,58
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/14/01,54.25,61,13,58
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/01,39.875,52,0,49
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/01,39.875,52,0,49
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/01,39.875,52,0,49
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/15/01,39.875,52,0,49
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/01,33.590909,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/01,33.590909,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/01,33.590909,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/16/01,33.590909,45,1,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/01,27.916667,35,17,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/01,27.916667,35,17,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/01,27.916667,35,17,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/17/01,27.916667,35,17,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/01,32.916667,40,16,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/01,32.916667,40,16,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/01,32.916667,40,16,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/18/01,32.916667,40,16,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/01,30.291667,36,14,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/01,30.291667,36,14,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/01,30.291667,36,14,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/19/01,30.291667,36,14,34
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/01,25.166667,28,14,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/01,25.166667,28,14,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/01,25.166667,28,14,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/20/01,25.166667,28,14,26
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/01,27.041667,45,22,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/01,27.041667,45,22,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/01,27.041667,45,22,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/21/01,27.041667,45,22,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/01,40.666667,63,21,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/01,40.666667,63,21,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/01,40.666667,63,21,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/22/01,40.666667,63,21,61
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/01,59.333333,74,15,72
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/01,59.333333,74,15,72
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/01,59.333333,74,15,72
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/23/01,59.333333,74,15,72
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/01,40.666667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/01,40.666667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/01,40.666667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/24/01,40.666667,53,0,50
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/01,33.571429,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/01,33.571429,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/01,33.571429,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/25/01,33.571429,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/01,35.708333,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/01,35.708333,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/01,35.708333,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/26/01,35.708333,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/01,31.166667,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/01,31.166667,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/01,31.166667,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/27/01,31.166667,44,0,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/01,25.5,40,17,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/01,25.5,40,17,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/01,25.5,40,17,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/28/01,25.5,40,17,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/01,41.409091,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/01,41.409091,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/01,41.409091,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/29/01,41.409091,49,16,46
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/01,41.916667,55,14,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/01,41.916667,55,14,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/01,41.916667,55,14,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/30/01,41.916667,55,14,52
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/31/01,42.958333,78,9,77
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/31/01,42.958333,78,9,77
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/31/01,42.958333,78,9,77
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,1/31/01,42.958333,78,9,77
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/1/01,30.375,35,16,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/1/01,30.375,35,16,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/1/01,30.375,35,16,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/1/01,30.375,35,16,33
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/2/01,31.75,39,16,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/2/01,31.75,39,16,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/2/01,31.75,39,16,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/2/01,31.75,39,16,37
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/3/01,21.375,33,18,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/3/01,21.375,33,18,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/3/01,21.375,33,18,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/3/01,21.375,33,18,31
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/4/01,33.541667,42,20,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/4/01,33.541667,42,20,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/4/01,33.541667,42,20,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/4/01,33.541667,42,20,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/5/01,34.538462,41,0,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/5/01,34.538462,41,0,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/5/01,34.538462,41,0,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/5/01,34.538462,41,0,39
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/6/01,39.5,42,17,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/6/01,39.5,42,17,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/6/01,39.5,42,17,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/6/01,39.5,42,17,40
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/7/01,29.083333,40,7,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/7/01,29.083333,40,7,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/7/01,29.083333,40,7,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/7/01,29.083333,40,7,38
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/8/01,40.541667,45,17,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/8/01,40.541667,45,17,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/8/01,40.541667,45,17,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/8/01,40.541667,45,17,42
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/9/01,40.666667,56,20,53
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/9/01,40.666667,56,20,53
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/9/01,40.666667,56,20,53
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/9/01,40.666667,56,20,53
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/10/01,22.375,51,0,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/10/01,22.375,51,0,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/10/01,22.375,51,0,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/10/01,22.375,51,0,48
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/11/01,20.208333,31,21,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/11/01,20.208333,31,21,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/11/01,20.208333,31,21,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/11/01,20.208333,31,21,29
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/12/01,32.125,47,20,44
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/12/01,32.125,47,20,44
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/12/01,32.125,47,20,44
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/12/01,32.125,47,20,44
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/13/01,37.409091,50,20,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/13/01,37.409091,50,20,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/13/01,37.409091,50,20,47
200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2/13/01,37.409091,50,20,47
